Numéro JPG page,Numéro de page,Texte
LC_O_120263_1973_0306.jpg,306," la sonate pour violoncelle de Chostakovitch. Les chansons des compositeurs soviétiques ont beaucoup de suc cès. Citons : I. Dounaïevski, M. Blanter, A. Alexandrov, Dm. et Dan. Pokrass, B. Mokro- oussov, A. Novikov, Y. Miliou- tine, T. Khrennikov, V. Soloviev- Sédoï, A. Pakhmoutova, N. Bo- goslovski, A. Ostrovski, E. Kol- manovski, A. Pétrov. On donne énormément de con certs dans le pays. Il existe en U.R.S.S. 129 philharmonies, 202 ensembles de musiciens, parmi lesquels 42 orchestres symphoni- ques, 55 ensembles de chants et de danses, 34 choeurs. Ils don nent plus de 400 000 concerts par an, auxquels assistent près de 130 millions de personnes. LE CIRQUE soviétique perpétue les traditions démocratiques du passé. Outre les genres classi ques : dressage, exercices éques tres, sauts périlleux, acrobatie, jonglerie, les clowns égaient le public par des propos satiriques sur des sujets politiques et de la vie de tous les jours. Ce sont Caran d'Ache, O. Popov et Y. Nikouline qui ont été les plus applaudis dans ce genre. Les dompteurs B. Eder, I. Bou- grimova, A. Bouslaev, A. Alexan drov, V. Zapachny, M. Nazaro- va, V. Filatov, I. Rouban ont gagné les faveurs du public. Les illusionnistes E. Kio et ses fils I. et E. Kio, les équilibristes sur câble, dirigés par V. Voljanski, ont remporté, eux aussi, un grand succès. Une attention particulière est réservée en U.R.S.S. au dévelop pement du cirque dans les répu- '/j20* bliques fédérées. Des ensembles ont été créés en Ouzbékistan, Ukraine, Azerbaïdjan, Biélorus sie, Lituanie, Géorgie, Lettonie, Arménie, etc. Leurs numéros dé veloppent les traditions des re présentations populaires dans ces républiques. Parmi les artistes les plus connus des cirques natio naux, signalons : les acrobates sur chameaux Kadyr-Gouliam d'Ouzbékistan, les jongleurs Os- kal-Ool de Touva, les équilibris tes Tsovkra du Daghestan, l'il lusionniste A. Chag de Biélorus sie, etc. Il y a en U.R.S.S. 50 cirques permanents et 14 cirques ambu lants, 13 cirques avec des ani maux dressés et 50 ensembles « Le cirque sur la scène » dont les représentations ont réuni plus de 18 millions de spectateurs. Des écoles d'artistes du cirque ont été fondées en U.R.S.S. ain si que des studios où l'on prépa re les nouveaux numéros. Un musée du cirque a été ouvert et l'on publie la revue « l'Estrade et le Cirque ». Au cours de ses tour nées à l'étranger, le cirque sovié tique a remporté un vif succès. LES ARTISTES AMATEURS. Les artistes amateurs de chorales, de théâtre dramatique, de ballet, les chanteurs, danseurs, récitants, interprètes d'instruments de mu sique, surtout d'instruments po pulaires, sont nombreux en U.R.S.S. Plus de 12 millions d'ar tistes amateurs suivent environ 400 000 cercles. Il y a des cer cles d'amateurs dans les entre prises, les kolkhozes et les sov khozes, les unités militaires. Y sont admis tous ceux qui le désirent. Les cours y sont diri- 307"
LC_O_120263_1973_0307.jpg,307," gés soit par des artistes ama teurs compétents, soit par des professionnels. LA PEINTURE. Etant étroite ment unie à la vie du peuple et à sa lutte pour le communisme, la peinture réaliste soviétique accessible et proche aux grandes masses, a pris son essor aux an nées 20. A cette époque, l'art est idéologiquement engagé dans la voie du réalisme socialiste qui détermine ses principes : cette causalité donne naissance à une conception nouvelle de la pein ture et à des procédés artistiques nouveaux. Citons à titre d'exem ple les toiles de M. Grékov et A. Déinéka qui s'inspirent des thèmes historiques et révolution naires. L'œuvre des maîtres de la période prérévolutionnaire, tels que S. Malioutine, K. Iouon, K. Pétrov-Vodkine, P. Kontcha- lovski, s'est rénové. Dans toutes les républiques nationales, même dans celles où la peinture professionnelle dite de chevalet n'existait pratique ment pas (par exemple en Asie Centrale), des écoles originales de peinture font leur apparition. Le contenu idéologique, l'affir mation de la vie sont les traits distinctifs de la peinture. L'en thousiasme au travail, la lutte hé roïque contre le fascisme sont une source d'inspiration pour les peintres soviétiques. Ils se servent, dans leur œuvre, de la focalisation, de la structure de l'espace, du fusionnement des couleurs. Ce sont autant de moyens qui permettent de donner une étude approfondie de la psychologie humaine. Dans le portrait, c'est surtout le désir de révéler l'élan créateur de l'hom me ; dans le paysage, sans oublier les motifs poétiques, on voit la nature transformée par le labeur de l'homme ; dans la vie quotidienne, c'est la beauté et l'importance du travail accom pli qui inspire les artistes. Les compositions puisant aux thè mes historiques révolutionnaires, incarnant les événements histo riques de la vie du peuple, sont d'une grande portée sociale. L'œuvre des peintres soviétiques de toutes les républiques est en plein épanouissement. Les meilleures œuvres des peintres soviétiques ont été, elles aussi, décorées des Prix Lénine et des Prix d'Etat de l'U.R.S.S. Le Prix Lénine a été attribué à S. Guérassimov pour sa série « la Terre russe » (1966), à A. Plastov pour son cycle « les Hommes du village kolkhozien » (1966), à I. Piménov pour son cycle « les Nouveaux quartiers » (1967). Les Prix d'Etat de l'U.R.S.S. ont été attribués à I. Klytchev pour la série « Ma Turkménie » (1967), à V. Ivanov pour ■■ la Fenaison. La Hutte », « Une famille. 1945 », « Les Fem mes russes. Le Goûter » (1968), à T. Salakhov pour « Personnel de réparation », « Portrait du com positeur Kara Karaev », « Au bord de la Caspienne » (1968). La SCULPTURE. En Union Soviétique, tous les genres de sculpture sont à l'honneur : por traits, sculptures de genre, su jets historiques, décors, sculptu res animalières. Mais c'est sur tout l'homme, sa beauté, sa for ce qui inspirent les artistes. Un programme de « propagan- 308"
LC_O_120263_1973_0308.jpg,308," de monumentale » prévoyant des monuments dédiés aux héros de la révolution et aux personnali tés éminentes de la science et de la culture a été élaboré en 1918, sur l'initiative de Lénine. Ce programme a été à l'origine d'un grand nombre d'oeuvres qui ont servi à éduquer et à éclairer le peuple. La sculpture monu mentale (monuments, statues, en sembles architecturaux) est de venue en U.R.S.S. une tendance principale dans ce genre d'art. N. Andréev, I. Chadre, S. Mer- kourov, S. Lébédéva, M. Mani- zer remportent leurs premiers succès. V. Moukhina a conçu le célèbre groupe « L'ouvrier et la kolkhozienne » pour le pavillon de l'U.R.S.S. à l'Exposition inter nationale de Paris, en 1937. Il est devenu depuis le symbole du peuple soviétique. Beaucoup de sculpteurs sovié tiques s'inspirent des hauts faits du peuple pendant la Grande Guerre Nationale et immortali sent les victimes du fascisme. On érige en U.R.S.S. un grand nom bre de monuments, groupes sculp tés, statues, bustes (N. Tomski, M. Manizer et autres). Un en semble commémoratif grandiose de E. Voutchétich a été érigé à Berlin. Les meilleures œuvres : le magnifique ensemble de Vol gograd « A la mémoire des héros de la bataille de Stalingrad » (E. Voutchétitch), le mémorial de Salaspils en Lettonie, dédié aux victimes de la terreur fasciste (G. Asaris) et celui de « Khaty- ne » en Biélorussie (I. Gradov) ont reçu le Prix Lénine en 1970. N. Tomski s'est vu attribuer le Prix Lénine 1972 pour son mo nument à Lénine ; S. Tavassiev a reçu le Prix d'Etat 1970 pour sa statue de Salavat Ioulaïev à Oufa. Les sculptures de M. Anikou- chine, A. Kibalnikov, L. Kerbel, G. Jokubonis évoquent la vie quotidenne du peuple et ses as pirations. Dans la sculpture de chevalet, les artistes traitent leurs sujets du point de vue psy chologique, sur l'exemple des maîtres de la sculpture soviéti que S. Konenkov et E. Bélacho- va. LES ARTISANATS. Ils sont ex trêmement répandus en U.R.S.S. Parmi eux, les plus répandus sont en Fédération de Russie la sculpture sur bois, sur ivoire et pierre, les objets de laque noir, la céramique, la dentelle, la ci selure sur métal, la tapisserie. En Ukraine, c'est la céramique, le bois incrusté ; en Biélorussie, la céramique, la broderie ; en Ouzbékistan, la broderie, la cé ramique, la sculpture sur bois, la gravure sur pierre ; en Arménie, Azerbaïdjan, Moldavie, Turkmé- nie, la tapisserie ; en Géorgie, la ciselure sur métal, la céramique ; dans les républiques baltes, ce sont surtout la céramique, l'ébé- nisterïe, la maroquinerie et le tis sage. Beaucoup d'oeuvres artisanales ont acquis une renommée mon diale. On peut citer, par exem ple, les coffrets de Palekh et de Fédoskino, les dessins de Khokh- loma, les jouets de Dymkovo, les dentelles de Vologda, l'argent ciselé du Caucase du Nord ; les « koumantzy » (récipients à eau en céramique) d'Ukraine et les tapis de Turkménie. La plupart des artisans sont 309"
LC_O_120263_1973_0309.jpg,309," groupés dans des artels. Leurs articles sont vendus principale ment dans des magasins spécia lisés. L'ARCHITECTURE. La refonte socialiste du pays, l'abolition de la propriété privée sur la terre, l'introduction d'un système de planification d'Etat ont orienté l'architecture de façon à la pla cer au service de la société. L'industrialisation du pays a donné lieu à la construction d'un grand nombre d'entreprises. De nombreuses villes ont fait leur apparition en même temps que les nouveaux centres industriels, répartis de façon planifiée sur tout le territoire de l'U.R.S.S. En outre, on a reconstruit les villes anciennes. Les méthodes des projets, l'organisation des travaux de construction ont été perfectionnées. Des projets types et des constructions modernes ont été introduits. Les grands espaces, les édifi ces mis en évidence, inondés de soleil, s'harmonisant avec l'envi ronnement, la nature, l'ensemble architectural, voilà ce qui distin- que l'architecture sovitéique mo derne. La notion humaniste de l'architecture en tant que milieu artificiel destiné aux processus de travail, au mode de vie, à la culture communiste s'exprime avec éclat dans la planification dégagée des nouveaux quartiers résidentiels Novyé-Tchériomouch- ki, Kountsévo à Moscou ; l'Ave nue Novo-Izmaïlovski à Lénin- grad ; Roussanovka à Kiev ; les quartiers Zirmunai et Lazdiniai à Vilnius ; le Palais des Congrès du Kremlin à Moscou. Le remarquable ensemble architectural (oeuvre de B. Mézen- tsev et autres), érigé à la mémoi re de Lénine à Oulianovsk, a valu à ses auteurs le Prix Léni ne 1972. Les villes sont construites d'après un plan général. Ainsi peut-on conserver, pendant la reconstruction des vieilles villes, les monuments historiques d'ar chitecture et créer une synthèse des styles de diverses époques. Les beaux-arts, sculptures monu mentales, bas-reliefs, fresques, mosaïques, embellissent les en sembles architecturaux urbains. CINÉMA. En 1919, Lénine a signé le décret sur la nationalisa tion de l'industrie de la photo et du cinéma. Une tâche nouvelle a été posée à l'art cinématogra phique qui devait devenir un puissant moyen d'éducation poli tique et culturelle des masses et l'apanage de tous les travailleurs. Le cinéma soviétique a fait ses débuts par les actualités, qui sont le meilleur moyen d'infor mation. Vers le milieu des années 20, le cinéma soviétique a occupé une place prépondérante dans la ci- nématographie mondiale. De l'avis des critiques de cinéma, le chef-d'œuvre de S. Eisens- tein, « le Cuirassé « Potemkine » (1925), demeure jusqu'à présent « le meilleur film de tous les temps et de tous les peuples ». Ce film immortel ainsi que d'au tres, parmi les meilleurs de la période du devenir du cinéma soviétique (« Octobre •> de S. Ei- senstein, « la Mère » de V. Pou- dovkine et d'autres), sont carac térisés par la véracité fusionnant organiquement avec l'esprit pa- 310"
LC_O_120263_1973_0310.jpg,310," thétique révolutionnaire, par l'in carnation artistique profonde du sujet essentiel du siècle : celui de la révolution. Dès ses premiers pas, le ciné ma soviétique s'est affirmé com me un art multinational. Des cinéastes de talent ont fait leur apparition dans les républiques fédérées. A. Dovjenko, réalisa teur ukrainien, a révélé les pos sibilités du film poétique (« Zvé- nigora » (la Montagne au Tré sor), 1927, « Arsenal » 1929, «la Terre», 1930). Dans ses films, l'esprit pathétique révolu tionnaire et le réalisme austère s'allient au tendre humour fol klorique. Les réalisateurs N. Chenguélaïa et M. Tchiaou- réli ont travaillé en Géorgie ; A. Bek-Nazarov, en Arménie. Parmi les films remarquables des années 30, il faut mentionner « Tchapaev », de G. et S. Vas- siliev (1934), qui met en lumiè re sous une forme convaincante le rôle du parti en tant qu'or ganisateur et dirigeant des mas ses au cours de la révolution, et campe le personnage authenti que et réellement populaire d'un héros de la guerre civile. On peut citer parmi les films épi ques décrivant l'histoire de la ré volution et traitant avec une fi délité remarquable un sujet his torique : la trilogie sur « Maxi me » de G. Kozintsev et L. Trau- berg, « les Marins de Cronstadt » de E. Dzigan, « Chtchors » de A. Dovjenko, « le Député de la Baltique » de I. Khéifitz et A. Zarkhi, « l'Homme au fusil » de S. Ioutkévitch. Les films consacrés à la vie et à l'activité de Lénine : « Lénine en Octobre » et « Lénine en 1918 » de M. Romm (1937) et 1939). « Les Sept braves » (1936) et « Komsomolsk » (1938) de S. Guérassimov, « Membre du gouvernement » (1940) de A. Zar khi et I. Khéifitz, « La Grande Vie » (1940) de L. Loukov, les comédies « Joyeux Garçons » (1939), « le Cirque » (1936), « Vol ga-Volga » (1938) de G. Alexan- drov, « la Riche Fiancée » (1938), « les Tractoristes » (1939), « la Porchère et le Berger » (1941) de I. Pyriev décrivent la formation du caractère de l'homme nou veau, éduqué en société socialis te. Pendant la Grande Guerre Na tionale de 1941-1945, les came ramen des actualités montaient à l'assaut aux côtés des soldats ; ils tournaient les instants les plus dramatiques des combats. Beaucoup d'entre eux sont morts en héros. Les prises de vues fai tes sur le front ont permis aux cinéastes. L. Varlamov et I. Ko- paline de créer le documentai re « Défaite allemande devant Moscou » (1942). Le réalisateur et cameraman R. Karmen a tour né le film « Léningrad en lut te » (1942), le documentaire «le Tribunal des peuples » (1946), consacré au procès de Nurem berg qui a révélé les forfaits monstrueux des criminels de guerre hitlériens. La lutte héroï que du peuple soviétique a été décrite dans les films « le Secré taire de district du parti » de I. Pyriev (1942), « Elle défend sa Patrie » de F. Ermler (1943), « Arc-en-ciel » (1944) de M. Dons- koï. Beaucoup de cinéastes de ta lent se sont révélés dans l'après- guerre, la production cinémato- 311"
LC_O_120263_1973_0311.jpg,311," graphique a pris de l'essor. Les succès des cinéastes sovié tiques ont été marqués par les Prix Lénine et les Prix d'Etat de l'U.R.S.S. Les Prix Lénine ont été attri bués à G. Kozintsev, metteur en scène, et I. Smoktounovski, ac teur, pour le film « Hamlet » (1965) ; à S. Zakariadzé, acteur, pour son interprétation du rôle du père dans le film « le Père du soldat » (1966), à M. Oulianov, acteur, pour l'interprétation dans le film « le Président » (1966) ; à Y. Ozérov, metteur en scène et co-auteur du scénario, à I. Bon- darev, O. Kourganov, auteurs du scénario à I. Slabnévitch, opéra teur, à A. Miagkov, décorateur, pour le film-épopée en cinq par ties « Libération » (1972). Les Prix d'Etat de l'U.R.S.S. ont été décernés à S. Ioutkévitch, metteur en scène, et E. Gabrilo- vitch, scénariste du film « Lénine en Pologne » (1967) ; V. Zala- kevicius, metteur en scène, I. Gricious, opérateur, D. Banio- nis et B. Oja, acteurs, pour le film « les Ours ou Ceux qui ne veulent pas mourir » (1967), à M. Donskoï, metteur en scène, Z. Voskressenskaïa, scénariste, E. Fadéeva, actrice, pour le film « le Cœur d'une mère « (1968) ; à S. Rostotski, metteur en scène, G. Polonski scénariste, V. Choumski, opérateur, B. Dou- lenkov, décorateur, N. Menchi- kova et V. Tikhonov, acteurs, pour le film « Attendons jusqu'à lundi » (1970) ; à S. Guérassi- mov, metteur en scène et auteur du scénario, A. Rapoport, opéra teur, P. Galadjev, décorateur (à titre posthume), N. Bélokhovosti- kova, V. Choukchine, O. Jakov, acteurs, pour le film « Au bord du lac » (1971) ; à B. Voltchek, metteur en scène, A. Agrano- vitch, auteur du scénario, E. Ko- zelkova, actrice, pour le film « Us sont accusés de meurtre » (1971). Outre les films artistiques et les documentaires, 39 studios de l'Union Soviétique tournent beau coup de films de vulgarisation scientifique, de films d'études et des dessins animés. 181 films et 37 longs métrages de vulgarisa tion scientifique, d'actualités et documentaires, 1 102 courts mé trages, 1 167 ciné-journaux ont été projetés sur les écrans en 1971. Il y a en U.R.S.S. 157 200 installations de projection dont 133 100 à la campagne. Treize à quatorze millions de personnes vont chaque jour au cinéma. Le chiffre annuel atteint 4,7 mil liards de spectateurs. Le Comité du cinéma du Con seil des ministres de l'U.R.S.S. (Goskino) assure la direction de la cinématographie. Il existe une Union des cinéastes de l'U.R.S.S. Une section de l'Institut d'histoi re des arts, l'Institut national de recherches scientifiques sur la photo et le cinéma à Moscou, les studios, les fabriques des copies mènent un travail de recherche dans toutes les branches du ciné ma. L'Institut du cinéma (VGIK) et d'autres établissements d'en seignement supérieur et secon daire spécialisé forment diffé rents spécialistes dans ce do maine. Les cinéastes soviétiques co opèrent avec leurs collègues des pays socialistes et autres, tour nent des films en coproduction ; 312"
LC_O_120263_1973_0312.jpg,312," ils prennent part à différents festivals (Cannes, Venise, Karlo- vy-Vary, etc.). Un Festival international du film se tient tous les deux ans à Moscou. En 1973, près de 1 000 cinéastes de 86 pays ont pris part au VIIIe Festival qui s'est déroulé sous la devise « Pour l'humanisme de l'art cinémato graphique, pour la paix et l'a mitié entre les peuples ». Durant les festivals, on organise des concours de films de long métra ge, de courts métrages et de films pour enfants, ainsi que des discussions sur les problèmes les plus importants du cinéma. LA PRESSE. D'après les statis tiques de l'UNESCO, l'U.R.S.S. détient, depuis plusieurs années déjà, la première place au mon de dans le développement de l'industrie du livre (un livre sur quatre édités dans le monde paraît en Union Soviétique). L'U.R.S.S. est également la pre mière au monde pour la publica tion des traductions. En 1971, près de 79 000 livres et brochu res tirés à plus de 1,3 milliard d'exemplaires ont paru en U.R.S.S. dans 89 langues des peuples soviétiques et dans 56 langues des peuples de pays étrangers. Il existe dans le pays 214 maisons d'édition qui publient les livres, et 15, qui font paraître les journaux et les re vues. L'industrie du livre est dirigée par le Comité d'Etat du Conseil des ministres de l'U.R.S.S. char gé de l'édition, de l'imprimerie et du commerce du livre. Les Editions soviétiques sont divisées en Editions d'Etat et sociales. Le P.C.U.S., les syndi cats, le Komsomol, les organisa tions d'artistes (Union des écri vains, Union des compositeurs. Union des peintres, etc.), la so ciété « Znanié » (Savoir) ont leurs propres Editions. Il n'existe pas en U.R.S.S. de maisons d'édition appartenant à des particuliers. Les grandes maisons d'édition sont pour la plupart spécialisées, elles publient des livres sur des sujets déterminés. Telles sont notamment les maisons d'édition « Mysl » (Pensée), Editions d'ou vrages politiques, « Naouka » (Science), « Statistika », « Nedra » (Sous-sol), « Khoudojestvennaïa litératoura » (Belles-lettres), « Detskaïa litératoura » (Littéra ture pour enfants), « Iskousstvo » (Arts), « Sovietskaïa Entsyclopé- dia », « Vyschaïa Chkola » (Ecole supérieure), etc. Les maisons d'é dition républicaines et locales (de région et de territoire) pu blient pour la plupart des livres et brochures consacrés à divers problèmes intéressant une région donnée. L'industrie du livre en U.R.S.S. est caractérisée par ses grands tirages. Les oeuvres de Lénine ont été tirées à 410 millions d'e xemplaires dans 102 langues, celles de Marx et d'Engels, à 96 500 000 exemplaires dans 81 langues. La dernière édition des oeuvres de Pouchkine en 10 vo lumes a été tirée à 300 000 exem plaires ; celle de Dostoïevski, en 10 volumes, à 100 000 ; celle de S. Zweig, en 7 volumes, à 385 000 ; le « Décaméron » de Boccace, à 375 000 ; les œuvres de Hemingway, en 4 volumes, à 100 000 ; « Ils ont combattu pour la Patrie » de M. Cholokhov, à 21-624 313"
LC_O_120263_1973_0313.jpg,313," 100 000 ; trois livres de C. Simo- nov, à 150 000. Bon marché, les livres sont ac cessibles à tous. Sept maisons d'édition centra les et 117 républicaines publient des livres pour enfants dont le tirage global atteint 266 millions d'exemplaires. L'Union Soviétique est la pre mière au monde quant au nom bre des traductions. En 1917- 1972, l'U.R.S.S. a fait paraître les ouvrages des auteurs de 101 pays. Parmi ces auteurs : 1 200 écrivains des pays socialistes, 522 écrivains de France, 325 des Etats-Unis, 316 de Grande-Breta gne, 132 d'Italie, environ 500 des pays d'Asie, d'Afrique et d'Amérique latine. Annuellement, près de 2 500 livres des auteurs soviétiques sont édités dans plus de 50 pays du monde. Soucieuse de développer la co opération culturelle, l'U.R.S.S. a adhéré, en mai 1973, à la Convention mondiale de Genève des droits d'auteurs. Huit mille sept cents journaux, destinés à toutes les couches de la population, sont publiés en U.R.S.S. Outre les quotidiens centraux qui paraissent à Moscou (ils sont également imprimés d'après les flans dans d'autres vil les et diffusés dans toute l'Union Soviétique), il existe en outre des journaux des républiques fédérées (qui paraissent dans leurs capita les) et de territoire, région, d'ar rondissement, de république et ré gion autonomes, ville, district. Des milliers de journaux sont publiés par des entreprises, éta blissements d'enseignement, institutions, kolkhozes, sovkhozes. Il y a aussi des journaux spécia lisés (enseignement, médecine, culture et arts, sports) ; des quo tidiens pour les jeunes et les en fants, etc. Un seul tirage de tous les journaux pris ensemble at teint près de 150 millions d'e xemplaires. Les quotidiens sont édités dans 58 langues des peu ples de l'U.R.S.S. et dans 8 lan gues étrangères. Près de 6 000 revues et d'au tres périodiques (recueils, bul letins, almanachs, notes scienti fiques) sont édités en U.R.S.S. Les périodiques paraissent non seulement en russe, mais aussi dans 48 langues des peuples de l'U.R.S.S. et dans 25 langues des peuples d'autres pays. Les jour naux et les revues relèvent des organisations d'Etat et sociales. Les périodiques soviétiques se posent pour but de faire con naître à des millions d'hommes l'enseignement du marxisme-lé ninisme, de dire la vérité sur la vie du pays des Soviets, sur sa politique extérieure de paix con forme aux intérêts de l'humanité progressiste. La presse soviétique est appelée à diffuser rapide ment, de façon accessible et en connaissance de cause, les métho des progressistes de travail, de gestion économique et d'adminis tration ; à inculquer aux Soviéti ques une attitude consciente en vers le travail, l'esprit d'initiati ve, le sentiment d'être les maî tres du pays, une haute responsa bilité devant la société. Les journaux et les revues sont en contact étroit avec les lec teurs et un vaste réseau de cor respondants ouvriers et ruraux. 314"
LC_O_120263_1973_0314.jpg,314," Une étude attentive et approfon die du courrier des lecteurs est l'une des fonctions fondamenta les de la presse soviétique. Les quotidiens centraux les plus répandus sont la Pravda (9 600 000 exemplaires), les Iz- vestia (8 400 000), le Troud (le Travail, 5 600 000), la Komso- molskaïa pravda (8 400 000), Sel- skaïa jizn (la Vie rurale, 7 000 000), la Pionerskaïa prav da (9 800 000). Les principales revues à grands tirages sont Kommounist (re vue théorique du C.C. du P.C.U.S.) ; Ogoniok (hebdoma daire socio-politique et littérai re) ; Novy mir (Monde nou veau), Znamia, Oktiabre, Inos- trannaïa Litératoura (Littéra ture étrangère), revues mensuel les de l'Union des écrivains ; Rabotnitsa (Travailleuse) et Kres- tianka (Paysanne), revues pour femmes ; Naouka i jizn (Science et vie), Naouka i religuia (Scien ce et religion), revues mensuelles de la société « Znanié » (Savoir) ; Mourzilka, Pioner, Sména (la Relève), Iounost (Jeunesse), Tekhnika - molodioji (La Techni que de la jeunesse), revues pour enfants et les jeunes ; Za roubé- jom (A l'étranger), revue hebdo madaire de la presse étrangère, organe de l'Union des journalis tes. La Chambre du Livre de l'U.R.S.S., fondée en 1917, est le centre bibliographique du pays, où sont réunies et enregistrées toutes les publications soviéti ques. Les républiques fédérées et autonomes ont aussi leurs Cham bres du Livre. Ces centres biblio graphiques font paraître des Chroniques du livre. Chroniques des articles de revues. Chroni ques des articles de journaux et autres ouvrages de référence. LA TÉLÉVISION ET LA RA DIODIFFUSION. Le Comité d'E tat du Conseil des ministres de l'U.R.S.S. pour la télévision et la radiodiffusion organise et dirige la télévision et la radiodiffusion soviétiques. Le réseau de relais de la T.V. de l'U.R.S.S. s'étend sur un ter ritoire où vivent plus des 2/3 de la population du pays. La durée moyenne de ses program mes est de 1 656 heures par jour. La T.V. centrale diffuse sur six chaînes durant 38 heures par jour. Il existe en U.R.S.S. 127 cen tres de télévision à programme dont le plus important est le Centre de télévision technique portant le nom de « 50e Anniver saire d'Octobre », à Moscou. La télévision soviétique dispose des moyens de transmission au sol et dans l'espace. Le réseau émet teur-récepteur au sol comprend, outre les centres de télévision à programme, 145 stations de re transmission puissantes et 560 à faible puissance, ainsi que des câbles et des lignes de relais les plus longs dans le monde. Les Studios de Moscou, Kiev, Tbilissi et, depuis la fin de 1971, également de Tachkent, Bakou et Léningrad diffusent 5 heures par jour des programmes en cou leurs. Les émissions en couleurs de la Télévision centrale sont cap tées dans 66 villes de l'U.R.S.S. L'U.R.S.S. a adopté le système commun soviéto-français de la télévision en couleur, Secam III. On met au point un système 21* 315"
LC_O_120263_1973_0315.jpg,315," cosmique de télévision et de ra diodiffusion à l'aide des satelli tes relais soviétiques Molnia et de 37 postes récepteurs au sol Orbita installés dans des régions reculées du pays. Grâce à l'Inter- vision et à l'Eurovision, il est devenu possible d'échanger des programmes télévisés avec des dizaines de pays du monde. La Station radio centrale dif fuse ses émissions sur huit chaî nes durant 142 heures par jour. La durée moyenne des émissions radio de l'U.R.S.S., diffusées dans 65 langues des peuples de l'U.R.S.S. et dans 57 langues étrangères, atteint 1 040 heures par jour. BIBLIOTHÈQUES. CLUBS. Il y a en U.R.S.S. 360 000 bibliothè ques possédant 3,3 milliards de livres. Elles sont gratuites et ac cessibles à tous. Les bibliothè ques sont fréquentées par 120 millions de personnes, soit près de la moitié de la population du pays. Sur le total des bibliothè ques, 128 000 sont de type univer sel dont 90 700 se trouvent à la campagne. Il y a aussi des biblio thèques spécialisées (sciences, technique, agriculture, etc.) et des bibliothèques scolaires. La Bibliothèque d'Etat Lénine à Moscou est la plus réputée parmi les plus grandes bibliothè ques soviétiques. Elle possède 25 millions de livres, revues et autres publications. Elle est fré quentée annuellement par 2 700 000 lecteurs. L'Etat et les syndicats augmen tent constamment les sommes al louées pour doter les bibliothè ques de nouvelles publications et. entre autres, d'ouvrages scienti fiques et techniques étrangers. Les bibliothèques les acquièrent notamment par voie d'échanges internationaux de livres avec 100 pays, auxquels participent près de 100 grandes bibliothèques so viétiques. En moyenne, par an, les bibliothèques soviétiques re çoivent de l'étranger 900 000 li vres et numéros de revues, et près de 3 millions de brevets. Elles envoient à l'étranger plus d'un million d'exemplaires de li vres et de revues, et plus de 2,5 millions de brevets. Les clubs, maisons et palais de la culture revêtent une impor tance exceptionnelle comme cen tres de diffusion des connaissan ces scientifiques et politiques. Les clubs sont des centres d'activité non professionnelle de dizaines de millions d'hommes. Il existe en U.R.S.S. , 134 000 clubs, maisons et palais de la culture, dont près de 80% sont situés à la campagne. On trou ve dans les clubs des cercles, studios et ensembles réunissant les amateurs de musique, de dan se, des belles-lettres, du cinéma, de l'art dramatique. Les clubs et maisons de la culture sont diri gés par des personnes possédant une instruction spécialisée. Des artistes professionnels, écrivains, peintres figurent souvent parmi les invités des clubs. Les parcs de culture et de re pos participent également au tra vail d'éducation culturelle. On s'y rend pour se reposer, écouter un concert ou une conférence, voir une exposition ou un spectacle. Les 823 parcs de l'U.R.S.S. sont fréquentés annuellement par un milliard de personnes. 316"
